label,n_samples,video_accuracy,avg_confidence
abseiling,3,0.6666666666666666,0.775721056253191
air drumming,3,0.6666666666666666,0.7711502141586445
answering questions,3,0.6666666666666666,0.7670543283478827
applauding,3,0.3333333333333333,0.6984242501421871
applying cream,3,0.6666666666666666,0.6867601091302188
archery,3,0.6666666666666666,0.7168898416044381
arm wrestling,2,1.0,0.9980401584395655
