name,model_name,backend_used,effective_clip_frames,effective_sampling_rate,input_resize,input_crop,stride_frames,bandwidth_mbps,network_delay_ms,packet_loss,queue_delay_ms,jpeg_quality,n_total_manifest_rows,n_evaluated_videos,n_skipped_videos,video_top1_accuracy,avg_confidence,n_gt_classes_in_eval,n_pred_classes_in_eval,n_chunks,n_effective_chunks,n_dropped_chunks,chunk_top1_accuracy,infer_avg_ms,infer_p95_ms,tx_avg_ms,first_result_ms,end_to_end_avg_ms,prediction_switch_rate_avg,run_wall_time_sec,run_wall_time_min,_score_acc,_score_latency,_score_stability,_score_drop,tradeoff_score
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,4,8.0,20.0,0.05,0.0,80,50,50,0,0.68,0.6313802700565951,17,28,1025,983,42,0.7131230925737538,9.855312309388058,11.983309998322513,115.58911775914636,146.05838887120612,145.45566677276548,0.1010023088023088,25.492442599999777,0.4248740433333296,0.0,0.8874832108371236,0.9974119674612895,0.6793893129770993,0.433925091294976
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,4,8.0,50.0,0.0,0.0,80,50,50,0,0.7,0.655896773963267,17,26,1025,1025,0,0.713170731707317,10.073619707233398,13.033780001569538,115.58911775914636,176.35355215599063,175.66273746637975,0.1015566137566137,26.397383200004697,0.4399563866667449,0.1428571428571423,0.8557808496695244,0.9912614180991722,1.0,0.5272889681393458
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,4,8.0,50.0,0.01,0.0,80,50,50,0,0.7,0.6559109250339086,17,26,1025,1014,11,0.7110453648915187,9.942190729897227,12.17164999907254,115.58911775914636,176.06378343777848,175.41413141191154,0.1007690679690679,26.098299899997077,0.4349716649999512,0.1428571428571423,0.8560417620567977,1.0,0.916030534351145,0.519844153480725
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,4,8.0,50.0,0.05,0.0,80,50,50,0,0.68,0.6313802700565951,17,28,1025,983,42,0.7131230925737538,10.052722685530464,12.3914000003424,115.58911775914636,176.21289703404955,175.65307714890787,0.1010023088023088,25.946745599998398,0.4324457599999732,0.0,0.855790988185655,0.9974119674612895,0.6793893129770993,0.4244174244995354
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,0.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.837508429021582,12.23563999737962,925.551110512452,937.8646172502556,935.3886189414736,0.1038278388278388,14.432118099997751,0.2405353016666292,0.0,0.058447519099751835,0.9660599801460048,1.0,0.21414025374452605
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,0.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,9.885986549627727,12.206180003704503,925.551110512452,938.1907892500236,937.47448252916,0.1016483516483516,14.498048400004336,0.2416341400000722,0.0,0.05625840246961275,0.9902434974994582,0.9312977099236641,0.20903164148319606
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,0.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,10.047208232960935,12.36741000066104,925.551110512452,938.25869725037,941.3939075301496,0.1077705627705627,14.378063200005272,0.2396343866667545,0.0,0.05214496067941107,0.9223116462323484,0.816793893129771,0.18955404214003527
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,20.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.938627394832071,12.044249995597056,925.551110512452,958.2638572500796,955.4897379072842,0.1038278388278388,14.658970399999816,0.2443161733333302,0.0,0.03735136781151332,0.9660599801460048,1.0,0.2078114083580545
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,20.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,9.875503703667606,12.021680000179911,925.551110512452,958.021097249242,957.4639996831996,0.1016483516483516,14.400630600001024,0.240010510000017,0.0,0.03527937743236381,0.9902434974994582,0.9312977099236641,0.2027379339720214
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,20.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,9.774531526189488,11.8497949992161,925.551110512452,957.8541332507516,961.1212308233784,0.1077705627705627,14.15441180000198,0.2359068633333663,0.0,0.03144110845039838,0.9223116462323484,0.816793893129771,0.18334288647133146
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,50.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.775620114973298,11.952750000273229,925.551110512452,987.8004232505406,985.3267306274254,0.1038278388278388,14.381206899997778,0.2396867816666296,0.0,0.006037403972944055,0.9660599801460048,1.0,0.1984172192064837
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,50.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,10.238549122923835,12.707819997740444,925.551110512452,988.578377250618,987.827045102456,0.1016483516483516,14.725450500001898,0.2454241750000316,0.0,0.0034133205812116943,0.9902434974994582,0.9312977099236641,0.19317811691667575
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,1.0,50.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,9.73267188759104,11.7428600005951,925.551110512452,988.1374272492608,991.0793711847798,0.1077705627705627,14.1907984999998,0.23651330833333,0.0,0.0,0.9223116462323484,0.816793893129771,0.17391055393621196
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,0.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.769284674249144,12.075359996742918,231.387777628113,241.9663123124209,241.15706230236216,0.1038278388278388,14.38344589999906,0.2397240983333176,0.0,0.787044467997888,0.9660599801460048,1.0,0.4327193384139668
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,0.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,9.71681598440488,11.899780001840554,231.387777628113,241.9266383122757,241.61393997928792,0.1016483516483516,14.197936700002174,0.2366322783333695,0.0,0.786564974263781,0.9902434974994582,0.9312977099236641,0.4281236130214465
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,0.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,10.071194176835052,12.175934999686431,231.387777628113,242.2504883126984,242.90786900113224,0.1077705627705627,14.704406500000914,0.2450734416666819,0.0,0.7852069940216115,0.9223116462323484,0.816793893129771,0.40947265214269535
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,20.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.769729502142052,11.868819994924706,231.387777628113,262.06641031209614,261.15750713025506,0.1038278388278388,14.47140280000167,0.2411900466666945,0.0,0.7660539743522881,0.9660599801460048,1.0,0.42642219032028683
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,20.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,9.840220467793484,12.092819999088531,231.387777628113,262.1048403129552,261.7373444626765,0.1016483516483516,14.214941199999885,0.2369156866666647,0.0,0.7654454342949839,0.9902434974994582,0.9312977099236641,0.4217877510308074
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,20.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,9.759358835359732,11.398629996256204,231.387777628113,261.99216431340204,262.59603365965694,0.1077705627705627,14.039113600003477,0.2339852266667245,0.0,0.7645442388321896,0.9223116462323484,0.816793893129771,0.4032738255858688
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,50.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,10.08816743294931,12.559194996720178,231.387777628113,292.2230343123246,291.4759450610624,0.1038278388278388,14.888036300006206,0.2481339383334367,0.0,0.734234733120033,0.9660599801460048,1.0,0.41687641795061037
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,50.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,9.873108576992175,11.939920000440903,231.387777628113,292.2080303115817,291.7702325718752,0.1016483516483516,14.524973499996122,0.242082891666602,0.0,0.7339258779831173,0.9902434974994582,0.9312977099236641,0.4123318841372474
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,4.0,50.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,9.796948192898748,11.950550000983638,231.387777628113,292.14225031303243,292.633623017196,0.1077705627705627,14.217579399999522,0.2369596566666587,0.0,0.7330197485538906,0.9223116462323484,0.816793893129771,0.3938164785023791
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,0.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.830608237583268,11.756224999408005,115.6938888140565,126.18239015609376,125.52449705163978,0.1038278388278388,14.592538500000956,0.2432089750000159,0.0,0.9084010001653492,0.9660599801460048,1.0,0.46912629806420525
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,0.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,10.07108440545304,12.350339999829885,115.6938888140565,126.15272015630848,126.01964640289457,0.1016483516483516,14.895413900005224,0.2482568983334204,0.0,0.9078813402577535,0.9902434974994582,0.9312977099236641,0.4645185228196383
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,0.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,9.889974899694158,12.44859499674929,115.6938888140565,125.97552815648028,126.30831231184276,0.1077705627705627,14.233539100001508,0.2372256516666918,0.0,0.9075783849995269,0.9223116462323484,0.816793893129771,0.44618406943607003
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,20.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.926071264281498,13.472240004921328,115.6938888140565,146.51575815637713,145.619960078338,0.1038278388278388,14.458066500003042,0.2409677750000507,0.0,0.8873107847927876,0.9660599801460048,1.0,0.4627992334524367
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,20.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,9.970461793478645,13.276620002579872,115.6938888140565,146.03483015561594,145.91902379092016,0.1016483516483516,14.338248699998076,0.2389708116666345,0.0,0.886996917025715,0.9902434974994582,0.9312977099236641,0.4582531958500268
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,20.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,10.088879116227028,13.114399995902204,115.6938888140565,146.2553721563681,146.50721652837564,0.1077705627705627,14.62687559999904,0.2437812599999839,0.0,0.8863796079596322,0.9223116462323484,0.816793893129771,0.4398244363241016
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,50.0,0.0,0.0,80,50,50,0,0.68,0.6543513504017707,17,27,522,522,0,0.7049808429118773,9.847555172224766,12.180654998519458,115.6938888140565,176.32008615625907,175.54144398628128,0.1038278388278388,14.359648199999356,0.2393274699999892,0.0,0.8559081473394097,0.9660599801460048,1.0,0.4533784422164233
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,50.0,0.01,0.0,80,50,50,0,0.68,0.6543567588805692,17,27,522,513,9,0.7056530214424951,9.981976413118316,12.923540001793295,115.6938888140565,176.10487015618943,175.93053841055985,0.1016483516483516,14.63491939999949,0.2439153233333248,0.0,0.8554997922197791,0.9902434974994582,0.9312977099236641,0.448804058408246
chunk_frames_16__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,12,182,182,8,8.0,50.0,0.05,0.0,80,50,50,0,0.68,0.6540338584884756,17,27,522,498,24,0.7108433734939759,9.89596164655235,12.610539999150204,115.6938888140565,176.29949215646135,176.31429905870095,0.1077705627705627,14.846632000000682,0.247443866666678,0.0,0.8550970349053516,0.9223116462323484,0.816793893129771,0.43043966440781745
