label,n_samples,video_accuracy,avg_confidence
abseiling,3,0.6666666666666666,0.7323423854973955
air drumming,3,1.0,0.7353104273786224
answering questions,3,0.6666666666666666,0.3163731265813112
applauding,3,0.0,0.3319188179444927
applying cream,3,0.6666666666666666,0.5078170820183697
archery,3,0.6666666666666666,0.6801628646009874
arm wrestling,2,1.0,0.9998803213238716
