label,n_samples,video_accuracy,avg_confidence
abseiling,3,0.6666666666666666,0.7405184276516997
air drumming,3,1.0,0.7324561388977678
answering questions,3,0.6666666666666666,0.32000962961093654
applauding,3,0.0,0.3406394155336027
applying cream,3,0.6666666666666666,0.5080530418381591
archery,3,0.6666666666666666,0.6737492574526677
arm wrestling,2,1.0,0.999985505427633
