packet_loss,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
0.0,0.75,0.688128330973504,0.14252604540084143,9.718671820864623,247.00969231112975,280.0616974653277,0.0
0.01,0.75,0.6885336540558273,0.14283656243886636,9.696372868405449,247.00969231112975,279.9932198036872,18.666666666666668
0.05,0.7483333333333333,0.6895365491725464,0.14434127168716215,9.699718387326183,247.00969231112975,280.25055403185536,73.33333333333333
