effective_sampling_rate,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
6,0.7466666666666666,0.6608146304975889,0.15531547080926233,9.718275827660367,246.7736714079631,279.7822004081161,35.166666666666664
12,0.7522222222222222,0.7166510589703297,0.13115378220865098,9.691566223403802,247.24571321429642,280.4214471257974,26.166666666666668
