network_delay_ms,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
0.0,0.7494444444444445,0.6887328447339592,0.14323462650895666,9.710287400941402,247.00969231112975,256.77385680903274,30.666666666666668
20.0,0.7494444444444445,0.6887328447339592,0.14323462650895666,9.704796556444892,247.00969231112975,276.7683659645362,30.666666666666668
50.0,0.7494444444444445,0.6887328447339592,0.14323462650895666,9.699679119209963,247.00969231112975,306.76324852730136,30.666666666666668
