effective_clip_frames,bandwidth_mbps,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
4,1.0,0.815,0.7165636947065497,0.15778095177400775,9.550931398739833,230.76552706688756,263.6172209852627,38.583333333333336
4,4.0,0.815,0.7165636947065497,0.15778095177400775,9.495513149488481,57.69138176672189,90.5120855461192,38.583333333333336
4,8.0,0.815,0.7165636947065497,0.15778095177400775,9.486236039904842,28.845690883360945,61.66118890488687,38.583333333333336
8,1.0,0.74,0.6776355447473844,0.15476154866150063,9.663773312478456,461.7375741958749,494.57570002639125,32.083333333333336
8,4.0,0.74,0.6776355447473844,0.15476154866150063,9.68878811996353,115.43439354896873,148.4167697984417,32.083333333333336
8,8.0,0.74,0.6776355447473844,0.15476154866150063,9.677245015530566,57.717196774484364,90.70790252143632,32.083333333333336
16,1.0,0.6933333333333334,0.6719992947479436,0.11716137909136155,9.94735913032904,924.2876120464506,958.1125062283095,21.333333333333332
16,4.0,0.6933333333333334,0.6719992947479436,0.11716137909136155,9.905758016794241,231.07190301161265,264.4470447912894,21.333333333333332
16,8.0,0.6933333333333334,0.6719992947479436,0.11716137909136155,9.928685046559776,115.53595150580632,148.865995100474,21.333333333333332
