bandwidth_mbps,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
1.0,0.7494444444444445,0.6887328447339592,0.14323462650895666,9.720687947182444,538.9302377697377,572.1018090799878,30.666666666666668
4.0,0.7494444444444445,0.6887328447339592,0.14323462650895666,9.69668642874875,134.73255944243442,167.7919667119501,30.666666666666668
8.0,0.7494444444444445,0.6887328447339592,0.14323462650895666,9.69738870066506,67.36627972121721,100.4116955089324,30.666666666666668
