label,n_samples,video_accuracy,avg_confidence
abseiling,3,0.6666666666666666,0.7779199117449905
air drumming,3,0.6666666666666666,0.7738686064125601
answering questions,3,0.6666666666666666,0.7612237266281195
applauding,3,0.3333333333333333,0.7006043607280367
applying cream,3,0.6666666666666666,0.7024611618669788
archery,3,0.6666666666666666,0.7367828086260314
arm wrestling,2,1.0,0.998507229325166
