network_delay_ms,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
20.0,0.6180555555555556,0.5937903691331485,0.1576406924021908,10.995439619480576,266.09742094785065,297.23693557528554,50.361111111111114
50.0,0.6180555555555556,0.5937903691331485,0.1576406924021908,10.96565390347292,266.09742094785065,327.20714985927793,50.361111111111114
100.0,0.6180555555555556,0.5937903691331485,0.1576406924021908,10.983844548513492,266.09742094785065,377.22534050431847,50.361111111111114
