packet_loss,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
0.01,0.6208333333333333,0.5923391789686944,0.15433807162848773,10.974755412122741,266.09742094785065,333.7150145857867,8.333333333333334
0.05,0.6125,0.5935562561321605,0.1554388779788542,10.971165639907177,266.09742094785065,334.19646038598137,26.833333333333332
0.2,0.6208333333333333,0.5954756722985907,0.16314512759923047,10.999017019437067,266.09742094785065,333.75795096711386,115.91666666666667
