stride_frames,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
4,0.6166666666666667,0.5951229142644235,0.1487468441304098,10.943502524586927,265.9254399386608,333.38199584405476,66.11111111111111
8,0.6194444444444445,0.5924578240018736,0.16653454067397178,11.01978952305773,266.2694019570405,334.3976214485332,34.611111111111114
