bandwidth_mbps,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
1.0,0.6180555555555556,0.5937903691331485,0.1576406924021908,10.98574418044688,580.5761911589469,648.5429474779608,50.361111111111114
4.0,0.6180555555555556,0.5937903691331485,0.1576406924021908,10.98293892542882,145.1440477897367,212.8722397498073,50.361111111111114
8.0,0.6180555555555556,0.5937903691331485,0.1576406924021908,10.976254965591286,72.57202389486835,140.25423871111386,50.361111111111114
