label,n_samples,video_accuracy,avg_confidence
abseiling,3,0.6666666666666666,0.68166087269783
air drumming,3,0.6666666666666666,0.6843525532219145
answering questions,3,0.0,0.41243522184551074
applauding,3,0.0,0.3087430952323808
applying cream,3,0.6666666666666666,0.6358820210803638
archery,3,0.6666666666666666,0.6788238759551729
arm wrestling,2,1.0,0.9999987157908352
