packet_loss,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
0.0,0.6208333333333333,0.5920145174059634,0.15369909908929755,10.298066297882801,266.09742094785065,299.7288205790668,0.0
0.01,0.6208333333333333,0.5923391789686944,0.15433807162848773,10.290922027935851,266.09742094785065,299.6978478682665,8.333333333333334
0.05,0.6125,0.5935562561321605,0.1554388779788542,10.334761117455608,266.09742094785065,300.2267225301964,26.833333333333332
