network_delay_ms,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
0.0,0.6180555555555556,0.5926366508356061,0.15449201623221315,10.31559190729625,266.09742094785065,276.55880575204804,11.722222222222221
20.0,0.6180555555555556,0.5926366508356061,0.15449201623221315,10.27296556603835,266.09742094785065,296.51617941079013,11.722222222222221
50.0,0.6180555555555556,0.5926366508356061,0.15449201623221315,10.335191969939665,266.09742094785065,326.57840581469145,11.722222222222221
