bandwidth_mbps,video_top1_accuracy,chunk_top1_accuracy,prediction_switch_rate_avg,infer_avg_ms,tx_avg_ms,end_to_end_avg_ms,n_dropped_chunks
1.0,0.6180555555555556,0.5926366508356061,0.15449201623221315,10.278575434251925,580.5761911589469,614.506193519771,11.722222222222221
4.0,0.6180555555555556,0.5926366508356061,0.15449201623221315,10.31030439232926,145.1440477897367,178.86720891370902,11.722222222222221
8.0,0.6180555555555556,0.5926366508356061,0.15449201623221315,10.33486961669308,72.57202389486835,106.27998854404963,11.722222222222221
